,ETFPrice,CallPrice,PutPrice,StrikePrice,LocalTime,Type and Action,Profit
142,1.957,0.0227,0.069,2.0,2016-Feb-16 09:32:00.907616,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",31.77198846232073
143,1.957,0.0227,0.072,2.0,2016-Feb-16 09:32:00.907632,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7719884623208477
144,1.957,0.155,0.0035,1.8,2016-Feb-16 09:32:00.907981,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.524644719919898
145,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:01.414787,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
146,1.957,0.0227,0.072,2.0,2016-Feb-16 09:32:01.414834,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.7719884623208477
147,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:01.414861,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
148,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:01.415180,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
149,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:01.934875,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
150,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:01.934924,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
151,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:01.934944,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
152,1.957,0.043,0.0418,1.95,2016-Feb-16 09:32:01.934960,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",7.210152526720592
153,1.957,0.043,0.0406,1.95,2016-Feb-16 09:32:01.934976,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.210152526720588
154,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:01.935212,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
155,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.420938,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
156,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.420956,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
157,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.420978,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.771988462320746
158,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.420997,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
159,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:02.969093,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
160,1.957,0.0227,0.0709,2.0,2016-Feb-16 09:32:02.969122,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.771988462320746
161,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:02.969138,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
162,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969153,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
163,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:02.969191,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
164,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.442554,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
165,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442582,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
166,1.957,0.0227,0.071,2.0,2016-Feb-16 09:32:03.442607,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.771988462320856
167,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442632,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
168,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.442650,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
169,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:03.947019,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
170,1.957,0.0242,0.071,2.0,2016-Feb-16 09:32:03.947067,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",26.77198846232087
171,1.957,0.0242,0.0707,2.0,2016-Feb-16 09:32:03.947107,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",29.771988462320817
172,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947230,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
173,1.957,0.0412,0.0406,1.95,2016-Feb-16 09:32:03.947264,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2101525267206288
174,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:03.947475,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
175,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994181,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.815728140932073
176,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:04.994215,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.815728140932073
177,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:04.994400,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
178,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378435,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.815728140932073
179,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.378499,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.815728140932073
180,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.378649,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
181,1.958,0.0242,0.0707,2.0,2016-Feb-16 09:32:05.898176,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",19.815728140932073
182,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:05.898471,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
183,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:05.898499,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
184,1.958,0.0246,0.0707,2.0,2016-Feb-16 09:32:06.402904,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",23.81572814093205
185,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.403021,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
186,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403243,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
187,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:06.403261,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
188,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903602,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
189,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:06.903631,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
190,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386629,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
191,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.386664,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
192,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387005,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
193,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.387060,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
194,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903756,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
195,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:07.903789,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
196,1.958,0.1108,0.0078,1.85,2016-Feb-16 09:32:07.903904,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.13022033413136
197,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:07.903923,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.130220334131383
198,1.958,0.155,0.0035,1.8,2016-Feb-16 09:32:07.903948,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.5683843985311556
199,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:07.903971,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
200,1.958,0.0246,0.0689,2.0,2016-Feb-16 09:32:08.420775,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",41.81572814093201
201,1.958,0.0246,0.071,2.0,2016-Feb-16 09:32:08.420818,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.8157281409321
202,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.420879,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.130220334131383
203,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.421072,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
204,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933354,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.815728140932123
205,1.958,0.0237,0.071,2.0,2016-Feb-16 09:32:08.933392,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.815728140932123
206,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933464,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2538922053318942
207,1.958,0.0422,0.0406,1.95,2016-Feb-16 09:32:08.933507,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",1.2538922053318942
208,1.958,0.1108,0.0082,1.85,2016-Feb-16 09:32:08.933751,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.130220334131383
209,1.958,0.155,0.0034,1.8,2016-Feb-16 09:32:08.933808,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.5683843985313235
210,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.986978,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
211,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:09.987024,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
212,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987076,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.771988462320866
213,1.957,0.0237,0.071,2.0,2016-Feb-16 09:32:09.987198,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",21.771988462320866
214,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987229,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
215,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:09.987252,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
216,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987372,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
217,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:09.987419,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
218,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:10.478828,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
219,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478856,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.771988462320838
220,1.957,0.0236,0.071,2.0,2016-Feb-16 09:32:10.478912,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.771988462320838
221,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.478964,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
222,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:10.479082,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
223,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:10.972107,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.771988462320888
224,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:10.972139,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
225,1.957,0.0233,0.071,2.0,2016-Feb-16 09:32:11.458225,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",17.771988462320888
226,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458384,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
227,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.458407,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
228,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:11.988734,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.77198846232086
229,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:11.988758,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
230,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:11.988808,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
231,1.957,0.155,0.0026,1.8,2016-Feb-16 09:32:11.988823,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",20.52464471992002
232,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.462039,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.77198846232086
233,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462078,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
234,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.462106,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
235,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.462219,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
236,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:12.909630,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.77198846232086
237,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:12.909664,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
238,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:12.909807,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
239,1.957,0.0232,0.071,2.0,2016-Feb-16 09:32:13.409386,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",16.77198846232086
240,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.409402,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
241,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.409461,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
242,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910516,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
243,1.957,0.011,0.1102,2.05,2016-Feb-16 09:32:13.910666,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",2.333824397920928
244,1.957,0.0241,0.071,2.0,2016-Feb-16 09:32:13.910726,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",25.77198846232084
245,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910748,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
246,1.957,0.0422,0.0406,1.95,2016-Feb-16 09:32:13.910813,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",11.210152526720638
247,1.957,0.155,0.0034,1.8,2016-Feb-16 09:32:13.910860,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",12.524644719920065
248,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:14.938413,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
249,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548289,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
250,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:15.548334,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
251,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.055684,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
252,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055833,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
253,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.055862,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
254,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:16.538638,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
255,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:16.538672,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
256,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.052100,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
257,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.052129,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
258,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:17.567962,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
259,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568038,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
260,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:17.568068,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
261,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.074420,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
262,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:18.584415,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
263,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068913,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
264,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:19.068930,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
265,1.959,0.026,0.071,2.0,2016-Feb-16 09:32:19.068959,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",24.859467819541123
266,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034027,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
267,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.034047,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
268,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.034125,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
269,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034176,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
270,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.034209,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
271,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.425435,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
272,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.425463,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
273,1.959,0.0115,0.1086,2.05,2016-Feb-16 09:32:20.918899,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",3.421303755141267
274,1.959,0.0241,0.071,2.0,2016-Feb-16 09:32:20.918964,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",5.859467819541135
275,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:20.919029,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.859467819541025
276,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:20.919053,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
277,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436144,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.859467819541025
278,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.436217,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.859467819541025
279,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436244,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
280,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.436260,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
281,1.959,0.0241,0.0709,2.0,2016-Feb-16 09:32:21.922077,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",6.859467819541025
282,1.959,0.0431,0.0406,1.95,2016-Feb-16 09:32:21.922197,"Put Call Parity, Sell Call and Buy Put and Buy the Stock and Sell Risk Free Bond",0.29763188394091067
